Ngày đăng,Loại hình,Giá (VND),Giá gốc (VND),Diện tích,Diện tích gốc (m2),Giấy tờ pháp lý,Phòng ngủ,Phòng tắm,Tình trạng nội thất
16/10/2025,street_front_house,0.15229808987640378,25900000000.0,0.10781570602499534,62.6,certificate,10.0,5.0,unfurnished
16/10/2025,street_front_house,0.056409532381507047,9600000000.0,0.1281477336317851,73.5,certificate,7.0,4.0,unfurnished
16/10/2025,street_front_house,0.12347269529204831,21000000000.0,0.12945346017534043,74.2,certificate,4.0,3.0,partially_furnished
16/10/2025,street_front_house,0.1293554288806923,22000000000.0,0.12963999253870545,74.3,certificate,1.0,1.0,unfurnished
16/10/2025,street_front_house,0.07023395631482036,11950000000.0,0.20649132624510352,115.5,other,2.0,1.0,partially_furnished
16/10/2025,street_front_house,0.0646453594056086,11000000000.0,0.15612758813654168,88.5,certificate,1.0,1.0,unfurnished
16/10/2025,street_front_house,0.10288312773179441,17500000000.0,0.13012497668345457,74.56,certificate,8.0,3.0,unfurnished
16/10/2025,street_front_house,0.09523557406655725,16200000000.0,0.058496549151277735,36.16,certificate,3.0,4.0,unfurnished
16/10/2025,street_front_house,0.030525504591473566,5200000000.0,0.03077783995523223,21.3,certificate,2.0,3.0,unfurnished
15/10/2025,street_front_house,0.22347916629899583,38000000000.0,0.17664614810669652,99.5,certificate,8.0,8.0,partially_furnished
15/10/2025,street_front_house,0.02111313084964321,3600000000.0,0.0,4.8,certificate,2.0,1.0,unfurnished
15/10/2025,street_front_house,0.09405902734882846,16000000000.0,0.2204812534974818,123.0,certificate,4.0,2.0,unfurnished
15/10/2025,street_front_house,0.0658219061233374,11200000000.0,0.16974445066218988,95.8,certificate,1.0,1.0,unfurnished
15/10/2025,street_front_house,0.07346945978857455,12500000000.0,0.13094571908226077,75.0,certificate,3.0,4.0,unfurnished
15/10/2025,street_front_house,0.188182764767132,32000000000.0,0.25778772617049056,143.0,certificate,5.0,7.0,unfurnished
15/10/2025,street_front_house,0.10582449452611639,18000000000.0,0.23409811602313002,130.3,certificate,1.0,1.0,unfurnished
15/10/2025,street_front_house,0.03817305825671073,6500000000.0,0.17720574519679164,99.8,certificate,1.0,1.0,unfurnished
15/10/2025,street_front_house,0.09994176093747242,17000000000.0,0.1663868681216191,94.0,certificate,12.0,12.0,furnished
15/10/2025,street_front_house,0.04693833130379025,7990000000.0,0.12105950382391345,69.7,certificate,5.0,3.0,unfurnished
15/10/2025,street_front_house,0.03434928142409215,5850000000.0,0.10016787912702854,58.5,certificate,2.0,2.0,unfurnished
15/10/2025,street_front_house,0.049938525433998675,8500000000.0,0.14443200895355343,82.23,certificate,1.0,1.0,unfurnished
15/10/2025,street_front_house,0.1264140620863703,21500000000.0,0.1183547845551203,68.25,certificate,4.0,3.0,unfurnished
15/10/2025,street_front_house,0.10582449452611639,18000000000.0,0.04849841447491139,30.8,certificate,5.0,6.0,partially_furnished
14/10/2025,street_front_house,0.031113777950337963,5300000000.0,0.10837530311509046,62.9,certificate,2.0,3.0,partially_furnished
14/10/2025,street_front_house,0.06170399261128662,10500000000.0,0.07170304047752285,43.24,certificate,2.0,3.0,furnished
14/10/2025,street_front_house,0.05405643894604945,9200000000.0,0.11975377728035813,69.0,certificate,5.0,4.0,unfurnished
13/10/2025,street_front_house,0.0646453594056086,11000000000.0,0.07554560716284274,45.3,certificate,5.0,4.0,unfurnished
13/10/2025,street_front_house,0.23524463347628377,40000000000.0,0.21301995896288003,119.0,certificate,30.0,31.0,furnished
13/10/2025,street_front_house,0.05993917253469343,10200000000.0,0.04532736429770565,29.1,certificate,4.0,4.0,unfurnished
11/10/2025,street_front_house,0.10288312773179441,17500000000.0,0.15982092893116956,90.48,certificate,1.0,1.0,unfurnished
11/10/2025,street_front_house,0.04317338180705811,7350000000.0,0.12484611080022384,71.73,certificate,3.0,3.0,unfurnished
11/10/2025,street_front_house,0.06170399261128662,10500000000.0,0.12348442454765901,71.0,certificate,3.0,3.0,unfurnished
10/10/2025,street_front_house,0.02323091494155504,3960000000.0,0.020705092333519866,15.9,certificate,2.0,1.0,unfurnished
10/10/2025,street_front_house,0.04458523786833266,7590000000.0,0.08244730460734938,49.0,certificate,4.0,4.0,furnished
10/10/2025,street_front_house,0.0458206119219479,7800000000.0,0.060249953366909165,37.1,certificate,4.0,3.0,unfurnished
10/10/2025,street_front_house,0.11700168834453994,19900000000.0,0.2876329043088976,159.0,certificate,4.0,4.0,unfurnished
09/10/2025,street_front_house,0.05758607909923584,9800000000.0,0.17310203320276066,97.6,certificate,4.0,4.0,unfurnished
09/10/2025,street_front_house,0.11641341498567555,19800000000.0,0.11005409438537585,63.8,certificate,16.0,16.0,furnished
09/10/2025,street_front_house,0.06935154627652378,11800000000.0,0.06733818317478082,40.9,certificate,5.0,7.0,unfurnished
08/10/2025,street_front_house,0.04405579184535471,7500000000.0,0.06737548964745384,40.92,certificate,1.0,1.0,unfurnished
07/10/2025,street_front_house,0.06641017948220179,11300000000.0,0.13504943107629175,77.2,certificate,11.0,11.0,unfurnished
07/10/2025,street_front_house,0.08052874009494732,13700000000.0,0.12161910091400857,70.0,certificate,3.0,3.0,unfurnished
07/10/2025,street_front_house,0.09111766055450647,15500000000.0,0.20425293788472298,114.3,certificate,4.0,4.0,unfurnished
07/10/2025,street_front_house,0.2881892357740795,49000000000.0,0.3286700242492072,181.0,certificate,32.0,14.0,furnished
07/10/2025,street_front_house,0.1499449964409462,25500000000.0,0.12758813654169,73.2,certificate,6.0,6.0,unfurnished
07/10/2025,street_front_house,0.029348957873744773,5000000000.0,0.059690356276814016,36.8,certificate,1.0,1.0,unfurnished
06/10/2025,street_front_house,0.08217590549976764,13980000000.0,0.0940123111359821,55.2,certificate,3.0,5.0,furnished
06/10/2025,street_front_house,0.0840583802481337,14300000000.0,0.07722439843312816,46.2,certificate,3.0,3.0,unfurnished
06/10/2025,street_front_house,0.11464859490908236,19500000000.0,0.11415780637940683,66.0,certificate,4.0,3.0,unfurnished
06/10/2025,street_front_house,0.1470036296466242,25000000000.0,0.23185972766274945,129.1,certificate,2.0,1.0,unfurnished
06/10/2025,street_front_house,0.039349604974439525,6700000000.0,0.15370266741279612,87.2,certificate,2.0,3.0,unfurnished
06/10/2025,street_front_house,0.1440622628523022,24500000000.0,0.17851147174034696,100.5,certificate,8.0,8.0,unfurnished
06/10/2025,street_front_house,0.01552453394043144,2650000000.0,0.03898526394329416,25.7,certificate,2.0,1.0,unfurnished
05/10/2025,street_front_house,0.17406420415438648,29600000000.0,0.200149225890692,112.1,certificate,6.0,6.0,furnished
05/10/2025,street_front_house,0.058762625816964634,10000000000.0,0.062488341727289676,38.3,certificate,4.0,3.0,furnished
05/10/2025,street_front_house,0.08817629376018449,15000000000.0,0.13840701361686253,79.0,certificate,4.0,5.0,furnished
05/10/2025,street_front_house,0.0858232003247269,14600000000.0,0.13840701361686253,79.0,certificate,4.0,4.0,furnished
03/10/2025,street_front_house,0.04229097176876151,7200000000.0,0.1365416899832121,78.0,certificate,3.0,3.0,unfurnished
03/10/2025,street_front_house,0.031113777950337963,5300000000.0,0.06565939190449543,40.0,certificate,4.0,3.0,unfurnished
03/10/2025,street_front_house,0.06570425145156451,11180000000.0,0.053721320649132626,33.6,certificate,3.0,2.0,unfurnished
02/10/2025,street_front_house,0.028760684514880376,4900000000.0,0.10613691475470995,61.7,certificate,2.0,1.0,unfurnished
02/10/2025,street_front_house,0.13523816246933626,23000000000.0,0.11229248274575639,65.0,certificate,7.0,8.0,unfurnished
01/10/2025,street_front_house,0.020818994170211012,3550000000.0,0.03227009886215258,22.1,certificate,2.0,2.0,unfurnished
01/10/2025,street_front_house,0.1705345640012001,29000000000.0,0.09942174967356836,58.1,certificate,4.0,4.0,unfurnished
30/09/2025,street_front_house,0.07523427986516774,12800000000.0,0.07461294534601753,44.8,certificate,3.0,4.0,unfurnished
30/09/2025,street_front_house,0.07935219337721852,13500000000.0,0.14027233725051297,80.0,certificate,11.0,11.0,unfurnished
30/09/2025,street_front_house,0.09405902734882846,16000000000.0,0.259653049804141,144.0,certificate,1.0,1.0,unfurnished
25/09/2025,street_front_house,0.07641082658289654,13000000000.0,0.05222906174221227,32.8,certificate,1.0,1.0,unfurnished
25/09/2025,street_front_house,0.08170528681267611,13900000000.0,0.055586644282783065,34.6,certificate,7.0,8.0,partially_furnished
24/09/2025,street_front_house,0.11464859490908236,19500000000.0,0.1264689423614997,72.6,certificate,2.0,2.0,partially_furnished
24/09/2025,street_front_house,0.062292265970151015,10600000000.0,0.047192687931356087,30.1,certificate,2.0,2.0,partially_furnished
23/09/2025,street_front_house,0.0869997470424557,14800000000.0,0.12255176273083379,70.5,certificate,4.0,3.0,unfurnished
23/09/2025,street_front_house,0.08817629376018449,15000000000.0,0.3006901697444506,166.0,certificate,4.0,2.0,partially_furnished
23/09/2025,street_front_house,0.056291877709734164,9580000000.0,0.09102779332214139,53.6,certificate,7.0,7.0,unfurnished
22/09/2025,street_front_house,0.11758996170340434,20000000000.0,0.10650997948144002,61.9,certificate,6.0,6.0,unfurnished
22/09/2025,street_front_house,0.0658219061233374,11200000000.0,0.1962320462600261,110.0,certificate,7.0,5.0,partially_furnished
20/09/2025,street_front_house,0.09111766055450647,15500000000.0,0.13933967543368775,79.5,certificate,8.0,6.0,unfurnished
19/09/2025,street_front_house,0.0852349269658625,14500000000.0,0.17757880992352174,100.0,certificate,3.0,4.0,unfurnished
19/09/2025,street_front_house,0.029348957873744773,5000000000.0,0.1285207983585152,73.7,certificate,2.0,2.0,unfurnished
19/09/2025,street_front_house,0.08817629376018449,15000000000.0,0.13952620779705277,79.6,certificate,1.0,1.0,unfurnished
19/09/2025,street_front_house,0.04699715863967669,8000000000.0,0.27550830069016974,152.5,certificate,10.0,10.0,partially_furnished
19/09/2025,street_front_house,0.0834701068892693,14200000000.0,0.13840701361686253,79.0,certificate,8.0,6.0,partially_furnished
18/09/2025,street_front_house,0.05993917253469343,10200000000.0,0.11042715911210595,64.0,certificate,2.0,1.0,unfurnished
18/09/2025,street_front_house,0.05817435245810024,9900000000.0,0.12348442454765901,71.0,certificate,1.0,1.0,unfurnished
18/09/2025,street_front_house,0.06346881268787981,10800000000.0,0.04607349375116583,29.5,certificate,3.0,3.0,unfurnished
18/09/2025,street_front_house,0.11170722811476037,19000000000.0,0.13859354598022755,79.1,certificate,4.0,3.0,partially_furnished
17/09/2025,street_front_house,0.025231044361693992,4300000000.0,0.07162842753217684,43.2,certificate,1.0,1.0,unfurnished
17/09/2025,street_front_house,0.08994111383677768,15300000000.0,0.13504943107629175,77.2,certificate,4.0,5.0,unfurnished
17/09/2025,street_front_house,0.06170399261128662,10500000000.0,0.10296586457750419,60.0,certificate,4.0,5.0,unfurnished
17/09/2025,street_front_house,0.0449382018836513,7650000000.0,0.17403469501958588,98.1,certificate,5.0,6.0,unfurnished
17/09/2025,street_front_house,0.07523427986516774,12800000000.0,0.097929490766648,57.3,share_certificate,3.0,2.0,unfurnished
17/09/2025,street_front_house,0.06641017948220179,11300000000.0,0.19250139899272523,108.0,certificate,5.0,6.0,unfurnished
16/09/2025,street_front_house,0.0646453594056086,11000000000.0,0.12049990673381833,69.4,certificate,1.0,1.0,unfurnished
16/09/2025,street_front_house,0.10876586132043838,18500000000.0,0.2863271777653423,158.3,certificate,5.0,5.0,unfurnished
16/09/2025,street_front_house,0.0852349269658625,14500000000.0,0.17757880992352174,100.0,certificate,4.0,4.0,partially_furnished
16/09/2025,street_front_house,0.08817629376018449,15000000000.0,0.06864390971833613,41.6,certificate,4.0,4.0,unfurnished
16/09/2025,street_front_house,0.1470036296466242,25000000000.0,0.14027233725051297,80.0,certificate,2.0,1.0,unfurnished
16/09/2025,street_front_house,0.02993723123260917,5100000000.0,0.027420257414661444,19.5,certificate,2.0,2.0,unfurnished
16/09/2025,street_front_house,0.10288312773179441,17500000000.0,0.060623018093639236,37.3,certificate,1.0,2.0,partially_furnished
16/09/2025,street_front_house,0.11582514162681115,19700000000.0,0.21617235590374928,120.69,certificate,1.0,1.0,partially_furnished
16/09/2025,street_front_house,0.05405643894604945,9200000000.0,0.15855250886028724,89.8,certificate,4.0,3.0,unfurnished
15/09/2025,street_front_house,0.26465830141950364,45000000000.0,0.3286700242492072,181.0,certificate,2.0,1.0,partially_furnished
15/09/2025,street_front_house,0.07052809299425257,12000000000.0,0.1477336317851147,84.0,certificate,5.0,3.0,partially_furnished
15/09/2025,street_front_house,0.05817435245810024,9900000000.0,0.23726916620033575,132.0,certificate,4.0,4.0,furnished
15/09/2025,street_front_house,0.09994176093747242,17000000000.0,0.16452154448796866,93.0,certificate,1.0,1.0,partially_furnished
15/09/2025,street_front_house,0.13817952926365823,23500000000.0,0.1869054280917739,105.0,certificate,3.0,5.0,partially_furnished
15/09/2025,street_front_house,0.0458206119219479,7800000000.0,0.12292482745756389,70.7,certificate,5.0,3.0,unfurnished
15/09/2025,street_front_house,0.06170399261128662,10500000000.0,0.0727476217123671,43.8,certificate,1.0,2.0,unfurnished
15/09/2025,street_front_house,0.05052679879286307,8600000000.0,0.18112292482745757,101.9,certificate,3.0,4.0,partially_furnished
15/09/2025,street_front_house,0.18524139797281,31500000000.0,0.2799850774109308,154.9,certificate,9.0,8.0,unfurnished
13/09/2025,street_front_house,0.039349604974439525,6700000000.0,0.05595970900951315,34.8,certificate,3.0,4.0,unfurnished
12/09/2025,street_front_house,0.07935219337721852,13500000000.0,0.08822980787166573,52.1,certificate,7.0,4.0,furnished
12/09/2025,street_front_house,0.05817435245810024,9900000000.0,0.12348442454765901,71.0,certificate,1.0,2.0,unfurnished
12/09/2025,street_front_house,0.03699651153898194,6300000000.0,0.2055586644282783,115.0,certificate,3.0,3.0,unfurnished
12/09/2025,street_front_house,0.049938525433998675,8500000000.0,0.04887147920164148,31.0,certificate,4.0,3.0,partially_furnished
11/09/2025,street_front_house,0.07935219337721852,13500000000.0,0.059503823913448994,36.7,certificate,4.0,5.0,partially_furnished
11/09/2025,street_front_house,0.1893593114848608,32200000000.0,0.17757880992352174,100.0,certificate,5.0,6.0,unfurnished
11/09/2025,street_front_house,0.04346751848649031,7400000000.0,0.12534974818130945,72.0,certificate,1.0,1.0,unfurnished
11/09/2025,street_front_house,0.13523816246933626,23000000000.0,0.10762917366163029,62.5,certificate,5.0,6.0,unfurnished
11/09/2025,street_front_house,0.1293554288806923,22000000000.0,0.12534974818130945,72.0,certificate,4.0,4.0,unfurnished
11/09/2025,street_front_house,0.05582125902264265,9500000000.0,0.05595970900951315,34.8,certificate,4.0,3.0,unfurnished
11/09/2025,street_front_house,0.05052679879286307,8600000000.0,0.08804327550830068,52.0,certificate,4.0,3.0,unfurnished
11/09/2025,street_front_house,0.07052809299425257,12000000000.0,0.09681029658645775,56.7,certificate,3.0,3.0,partially_furnished
11/09/2025,street_front_house,0.188182764767132,32000000000.0,0.13542249580302182,77.4,certificate,3.0,2.0,partially_furnished
11/09/2025,street_front_house,0.026113454399990587,4450000000.0,0.06565939190449543,40.0,certificate,2.0,2.0,unfurnished
11/09/2025,street_front_house,0.1646518304125561,28000000000.0,0.11788845364670769,68.0,certificate,6.0,7.0,unfurnished
11/09/2025,street_front_house,0.12347269529204831,21000000000.0,0.11098675620220107,64.3,certificate,2.0,3.0,unfurnished
11/09/2025,street_front_house,0.15876909682391213,27000000000.0,0.17757880992352174,100.0,certificate,2.0,2.0,unfurnished
11/09/2025,street_front_house,0.09347075398996406,15900000000.0,0.1865323633650438,104.8,certificate,4.0,3.0,partially_furnished
11/09/2025,street_front_house,0.049938525433998675,8500000000.0,0.09736989367655288,57.0,certificate,8.0,7.0,unfurnished
10/09/2025,street_front_house,0.07229291307084576,12300000000.0,0.10744264129826524,62.4,certificate,4.0,4.0,unfurnished
10/09/2025,street_front_house,0.049938525433998675,8500000000.0,0.1324379779891811,75.8,certificate,1.0,1.0,unfurnished
10/09/2025,street_front_house,0.17641729758984406,30000000000.0,0.259653049804141,144.0,certificate,2.0,3.0,unfurnished
10/09/2025,street_front_house,0.14112089605798023,24000000000.0,0.04495429957097556,28.9,certificate,4.0,3.0,partially_furnished
10/09/2025,street_front_house,0.10288312773179441,17500000000.0,0.1344898339861966,76.9,certificate,3.0,4.0,partially_furnished
06/09/2025,street_front_house,0.0869997470424557,14800000000.0,0.054467450102592796,34.0,certificate,3.0,4.0,unfurnished
06/09/2025,street_front_house,0.02111313084964321,3600000000.0,0.045513896661070696,29.2,certificate,1.0,1.0,unfurnished
06/09/2025,street_front_house,0.09111766055450647,15500000000.0,0.10376795373997388,60.43,certificate,2.0,2.0,unfurnished
06/09/2025,street_front_house,0.11170722811476037,19000000000.0,0.12423055400111921,71.4,certificate,2.0,1.0,partially_furnished
30/08/2025,street_front_house,0.1664166504891493,28300000000.0,0.20928931169557918,117.0,certificate,6.0,6.0,unfurnished
30/08/2025,street_front_house,0.07346945978857455,12500000000.0,0.12161910091400857,70.0,certificate,2.0,2.0,partially_furnished
28/08/2025,street_front_house,0.1264140620863703,21500000000.0,0.1102406267487409,63.9,certificate,5.0,4.0,unfurnished
28/08/2025,street_front_house,0.05287989222832066,9000000000.0,0.10203320276067897,59.5,certificate,3.0,3.0,unfurnished
27/08/2025,street_front_house,0.04405579184535471,7500000000.0,0.09302368961014736,54.67,certificate,3.0,2.0,unfurnished
27/08/2025,street_front_house,0.12288442193318391,20900000000.0,0.14754709942174968,83.9,certificate,5.0,6.0,unfurnished
27/08/2025,street_front_house,0.2058309655330639,35000000000.0,0.15967170304047754,90.4,certificate,2.0,1.0,unfurnished
27/08/2025,street_front_house,0.15876909682391213,27000000000.0,0.195858981533296,109.8,certificate,5.0,4.0,unfurnished
27/08/2025,street_front_house,0.03346687138579556,5700000000.0,0.04439470248088043,28.6,certificate,3.0,4.0,partially_furnished
27/08/2025,street_front_house,0.08817629376018449,15000000000.0,0.1813094571908226,102.0,certificate,2.0,1.0,unfurnished
27/08/2025,street_front_house,0.19406549835577597,33000000000.0,0.1962320462600261,110.0,certificate,4.0,4.0,unfurnished
27/08/2025,street_front_house,0.19406549835577597,33000000000.0,0.1757134862898713,99.0,certificate,2.0,1.0,unfurnished
27/08/2025,street_front_house,0.13229679567501426,22500000000.0,0.16862525648199964,95.2,certificate,5.0,3.0,unfurnished
27/08/2025,street_front_house,0.09405902734882846,16000000000.0,0.13766088416340233,78.6,certificate,4.0,5.0,partially_furnished
27/08/2025,street_front_house,0.03523169146238875,6000000000.0,0.07685133370639806,46.0,certificate,2.0,3.0,unfurnished
26/08/2025,street_front_house,0.17641729758984406,30000000000.0,0.28949822794254804,160.0,certificate,4.0,5.0,partially_furnished
26/08/2025,street_front_house,0.09700039414315044,16500000000.0,0.07554560716284274,45.3,certificate,2.0,1.0,partially_furnished
26/08/2025,street_front_house,0.08111701345381171,13800000000.0,0.10333892930423429,60.2,certificate,4.0,4.0,partially_furnished
26/08/2025,street_front_house,0.0822935601715405,14000000000.0,0.07479947770938257,44.9,certificate,3.0,3.0,unfurnished
26/08/2025,street_front_house,0.1040596744495232,17700000000.0,0.2559224025368401,142.0,certificate,2.0,3.0,unfurnished
26/08/2025,street_front_house,0.1646518304125561,28000000000.0,0.19399365789964557,108.8,certificate,6.0,6.0,unfurnished
26/08/2025,street_front_house,0.0852349269658625,14500000000.0,0.054653982465957845,34.1,certificate,3.0,4.0,unfurnished
26/08/2025,street_front_house,0.08817629376018449,15000000000.0,0.19007647826897967,106.7,certificate,5.0,5.0,unfurnished
26/08/2025,street_front_house,0.11170722811476037,19000000000.0,0.1962320462600261,110.0,certificate,1.0,2.0,unfurnished
25/08/2025,street_front_house,0.04229097176876151,7200000000.0,0.07853012497668345,46.9,certificate,2.0,2.0,partially_furnished
24/08/2025,street_front_house,0.049938525433998675,8500000000.0,0.16433501212460364,92.9,certificate,3.0,2.0,unfurnished
24/08/2025,street_front_house,0.17641729758984406,30000000000.0,0.12553628054467447,72.1,certificate,5.0,5.0,unfurnished
24/08/2025,street_front_house,0.1293554288806923,22000000000.0,0.1328110427159112,76.0,certificate,12.0,6.0,unfurnished
23/08/2025,street_front_house,0.03317273470636336,5650000000.0,0.060249953366909165,37.1,certificate,2.0,2.0,partially_furnished
23/08/2025,street_front_house,0.10700104124384519,18200000000.0,0.19809736989367654,111.0,certificate,4.0,4.0,unfurnished
23/08/2025,street_front_house,0.049938525433998675,8500000000.0,0.09382577877261705,55.1,certificate,3.0,3.0,unfurnished
23/08/2025,street_front_house,0.03817305825671073,6500000000.0,0.10688304420817012,62.1,certificate,4.0,3.0,unfurnished
23/08/2025,street_front_house,0.1646518304125561,28000000000.0,0.0498041410184667,31.5,certificate,3.0,3.0,partially_furnished
23/08/2025,street_front_house,0.05229161886945626,8900000000.0,0.26319716470807686,145.9,certificate,2.0,2.0,partially_furnished
23/08/2025,street_front_house,0.05229161886945626,8900000000.0,0.12441708636448423,71.5,certificate,2.0,2.0,unfurnished
23/08/2025,street_front_house,0.05993917253469343,10200000000.0,0.08804327550830068,52.0,certificate,5.0,6.0,unfurnished
23/08/2025,street_front_house,0.13523816246933626,23000000000.0,0.11061369147547098,64.1,certificate,4.0,3.0,unfurnished
22/08/2025,street_front_house,0.07935219337721852,13500000000.0,0.15892557358701734,90.0,certificate,3.0,5.0,unfurnished
22/08/2025,street_front_house,0.037584784897846335,6400000000.0,0.07050923335198657,42.6,certificate,4.0,1.0,unfurnished
22/08/2025,street_front_house,0.07994046673608292,13600000000.0,0.3243797798918112,178.7,certificate,5.0,4.0,unfurnished
22/08/2025,street_front_house,0.05935089917582903,10100000000.0,0.08617795187465024,51.0,certificate,3.0,2.0,unfurnished
22/08/2025,street_front_house,0.22347916629899583,38000000000.0,0.15146427905241558,86.0,certificate,4.0,3.0,partially_furnished
22/08/2025,street_front_house,0.07935219337721852,13500000000.0,0.21376608841634023,119.4,certificate,5.0,3.0,unfurnished
22/08/2025,street_front_house,0.13523816246933626,23000000000.0,0.2820369334079463,156.0,certificate,5.0,5.0,unfurnished
22/08/2025,street_front_house,0.1646518304125561,28000000000.0,0.20164148479761237,112.9,certificate,9.0,8.0,unfurnished
22/08/2025,street_front_house,0.07346945978857455,12500000000.0,0.1523969408692408,86.5,certificate,2.0,1.0,partially_furnished
22/08/2025,street_front_house,0.05582125902264265,9500000000.0,0.19977616116396194,111.9,certificate,2.0,2.0,partially_furnished
22/08/2025,street_front_house,0.06641017948220179,11300000000.0,0.1331841074426413,76.2,certificate,4.0,5.0,partially_furnished
22/08/2025,street_front_house,0.09347075398996406,15900000000.0,0.04849841447491139,30.8,certificate,2.0,2.0,unfurnished
22/08/2025,street_front_house,0.07935219337721852,13500000000.0,0.11602313001305727,67.0,certificate,3.0,2.0,unfurnished
21/08/2025,street_front_house,0.10582449452611639,18000000000.0,0.13542249580302182,77.4,certificate,3.0,2.0,furnished
21/08/2025,street_front_house,0.056409532381507047,9600000000.0,0.14027233725051297,80.0,certificate,4.0,3.0,partially_furnished
21/08/2025,street_front_house,0.1646518304125561,28000000000.0,0.12898712926692782,73.95,certificate,4.0,4.0,unfurnished
21/08/2025,street_front_house,0.07052809299425257,12000000000.0,0.09028166386868122,53.2,certificate,4.0,4.0,unfurnished
21/08/2025,street_front_house,0.0852349269658625,14500000000.0,0.17944413355717215,101.0,certificate,8.0,8.0,unfurnished
21/08/2025,street_front_house,0.10876586132043838,18500000000.0,0.14027233725051297,80.0,certificate,3.0,3.0,unfurnished
21/08/2025,street_front_house,0.039290777638553084,6690000000.0,0.10296586457750419,60.0,certificate,2.0,2.0,unfurnished
21/08/2025,street_front_house,0.15288636323526816,26000000000.0,0.13141204999067338,75.25,certificate,2.0,1.0,partially_furnished
21/08/2025,street_front_house,0.15876909682391213,27000000000.0,0.23353851893303487,130.0,certificate,6.0,6.0,unfurnished
21/08/2025,street_front_house,0.05229161886945626,8900000000.0,0.03730647267300877,24.8,certificate,2.0,2.0,unfurnished
21/08/2025,street_front_house,0.07052809299425257,12000000000.0,0.22794254803208355,127.0,certificate,2.0,2.0,partially_furnished
19/08/2025,street_front_house,0.16171046361823413,27500000000.0,0.20928931169557918,117.0,certificate,10.0,6.0,unfurnished
19/08/2025,street_front_house,0.09994176093747242,17000000000.0,0.1344898339861966,76.9,certificate,7.0,8.0,unfurnished
15/08/2025,street_front_house,0.06170399261128662,10500000000.0,0.13131878380899087,75.2,certificate,4.0,5.0,partially_furnished
15/08/2025,street_front_house,0.0852349269658625,14500000000.0,0.21301995896288003,119.0,certificate,17.0,18.0,partially_furnished
14/08/2025,street_front_house,0.03699651153898194,6300000000.0,0.09457190822607722,55.5,certificate,2.0,2.0,unfurnished
14/08/2025,street_front_house,0.24112736706492774,41000000000.0,0.24902070509233354,138.3,certificate,14.0,15.0,unfurnished
14/08/2025,street_front_house,0.23524463347628377,40000000000.0,0.30292855810483116,167.2,certificate,7.0,6.0,unfurnished
14/08/2025,street_front_house,0.17641729758984406,30000000000.0,0.22294348069390038,124.32,certificate,3.0,2.0,partially_furnished
14/08/2025,street_front_house,0.03729064821841414,6350000000.0,0.131878380899086,75.5,certificate,2.0,1.0,unfurnished
13/08/2025,street_front_house,0.10876586132043838,18500000000.0,0.1660464465584779,93.8175,certificate,5.0,5.0,partially_furnished
13/08/2025,street_front_house,0.06758672619993059,11500000000.0,0.11005409438537585,63.8,certificate,5.0,5.0,unfurnished
13/08/2025,street_front_house,0.03993787833330392,6800000000.0,0.059690356276814016,36.8,certificate,2.0,2.0,unfurnished
13/08/2025,street_front_house,0.0852349269658625,14500000000.0,0.21115463532922962,118.0,certificate,2.0,2.0,unfurnished
13/08/2025,street_front_house,0.05582125902264265,9500000000.0,0.057265435553068456,35.5,certificate,2.0,2.0,unfurnished
13/08/2025,street_front_house,0.03729064821841414,6350000000.0,0.131878380899086,75.5,certificate,2.0,2.0,partially_furnished
13/08/2025,street_front_house,0.10170658101406561,17300000000.0,0.1391531430703227,79.4,certificate,5.0,3.0,unfurnished
13/08/2025,street_front_house,0.05111507215172747,8700000000.0,0.2344711807498601,130.5,certificate,4.0,2.0,unfurnished
13/08/2025,street_front_house,0.0646453594056086,11000000000.0,0.10408505875769446,60.6,certificate,5.0,4.0,unfurnished
13/08/2025,street_front_house,0.11758996170340434,20000000000.0,0.1578063794068271,89.4,certificate,6.0,6.0,partially_furnished
13/08/2025,street_front_house,0.05817435245810024,9900000000.0,0.13124417086364484,75.16,certificate,3.0,2.0,partially_furnished
13/08/2025,street_front_house,0.09817694086087923,16700000000.0,0.2008953553441522,112.5,certificate,27.0,24.0,unfurnished
13/08/2025,street_front_house,0.188182764767132,32000000000.0,0.24808804327550832,137.8,certificate,9.0,5.0,unfurnished
13/08/2025,street_front_house,0.07523427986516774,12800000000.0,0.17757880992352174,100.0,certificate,2.0,2.0,unfurnished
13/08/2025,street_front_house,0.2058309655330639,35000000000.0,0.30330162283156126,167.4,certificate,6.0,4.0,unfurnished
13/08/2025,street_front_house,0.03640823818011754,6200000000.0,0.03767953739973885,25.0,certificate,3.0,2.0,partially_furnished
12/08/2025,street_front_house,0.15582773002959016,26500000000.0,0.16526767394142883,93.4,certificate,6.0,6.0,unfurnished
12/08/2025,street_front_house,0.16171046361823413,27500000000.0,0.23876142510725612,132.8,certificate,6.0,6.0,partially_furnished
12/08/2025,street_front_house,0.09994176093747242,17000000000.0,0.054467450102592796,34.0,certificate,1.0,1.0,unfurnished
12/08/2025,street_front_house,0.0822935601715405,14000000000.0,0.08282036933407946,49.2,certificate,3.0,3.0,unfurnished
12/08/2025,street_front_house,0.05582125902264265,9500000000.0,0.21078157060249952,117.8,certificate,6.0,4.0,unfurnished
12/08/2025,street_front_house,0.06758672619993059,11500000000.0,0.11191941801902629,64.8,certificate,11.0,12.0,furnished
